,Order Date,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,period,dollar,euro,yuan,Person
150,2016-12-05,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,171.55,5,0.0,80.6285,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
151,2016-03-13,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,157.92,5,0.2,17.76599999999999,2016Q1,1.0,0.9076488442800359,6.543105970193733,Anna Andreadi
152,2016-03-13,United States,Scottsdale,Arizona,85254,West,Technology,Phones,203.184,2,0.2,15.23879999999999,2016Q1,1.0,0.9076488442800359,6.543105970193733,Anna Andreadi
153,2015-05-31,United States,San Jose,California,95123,West,Office Supplies,Paper,58.379999999999995,7,0.0,26.270999999999994,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
154,2015-05-31,United States,San Jose,California,95123,West,Office Supplies,Paper,105.52,4,0.0,48.539199999999994,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
155,2015-05-31,United States,San Jose,California,95123,West,Office Supplies,Storage,80.88,6,0.0,21.028799999999997,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
156,2015-05-28,United States,Seattle,Washington,98105,West,Office Supplies,Art,6.63,3,0.0,1.7901,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
157,2014-03-01,United States,Seattle,Washington,98115,West,Furniture,Chairs,457.56800000000004,2,0.2,51.47639999999994,2014Q1,1.0,0.7301742116794772,6.101728844531366,Anna Andreadi
158,2016-11-20,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,14.62,2,0.0,6.8713999999999995,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
159,2016-11-20,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,944.9300000000001,7,0.0,236.23250000000002,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
160,2016-05-11,United States,Los Angeles,California,90045,West,Office Supplies,Paper,5.98,1,0.0,2.691,2016Q2,1.0,0.885644638309327,6.534701323497689,Anna Andreadi
161,2015-12-28,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,54.38400000000001,2,0.2,1.359599999999995,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
162,2016-11-16,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,28.4,5,0.0,13.347999999999997,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
163,2016-11-07,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.680000000000003,2,0.2,9.687999999999999,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
164,2014-09-08,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,9.936,3,0.2,2.7324,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
165,2014-09-08,United States,San Antonio,Texas,78207,Central,Technology,Machines,8159.951999999999,8,0.4,-1359.992000000002,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
166,2014-09-08,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,275.928,3,0.2,-58.634699999999995,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
167,2014-09-08,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,1740.0599999999997,9,0.3,-24.858000000000175,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
168,2014-09-08,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,32.064,6,0.2,6.813599999999997,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
169,2014-09-08,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,177.97999999999996,5,0.8,-453.84900000000005,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
170,2014-09-08,United States,San Antonio,Texas,78207,Central,Technology,Phones,143.976,3,0.2,8.998500000000007,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
171,2014-08-05,United States,Los Angeles,California,90004,West,Office Supplies,Paper,20.94,3,0.0,9.841800000000001,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
172,2014-08-05,United States,Los Angeles,California,90004,West,Office Supplies,Paper,110.96,2,0.0,53.260799999999996,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
173,2014-08-05,United States,Los Angeles,California,90004,West,Furniture,Chairs,340.14400000000006,7,0.2,21.259,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
174,2014-09-14,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,52.44799999999999,2,0.8,-131.12000000000003,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
175,2014-09-14,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,20.16,4,0.2,6.551999999999999,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
176,2017-04-21,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,97.26399999999998,4,0.8,-243.16000000000008,2017Q2,1.0,0.9077416111260633,6.859820621946943,Kelly Williams
177,2015-11-21,United States,Newark,Ohio,43055,East,Furniture,Chairs,396.802,7,0.3,-11.337199999999939,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
178,2015-11-21,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,15.88,5,0.2,-3.771500000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
179,2015-12-15,United States,New York City,New York,10009,East,Office Supplies,Art,3.28,1,0.0,1.4104,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
180,2014-12-05,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,24.816000000000003,2,0.2,1.8612000000000002,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
181,2014-12-05,United States,Decatur,Illinois,62521,Central,Technology,Accessories,408.74399999999997,7,0.2,76.63949999999998,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
182,2014-11-19,United States,Monroe,Louisiana,71203,South,Technology,Phones,503.96,4,0.0,131.02960000000002,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
183,2014-11-19,United States,Monroe,Louisiana,71203,South,Technology,Phones,149.95,5,0.0,41.986000000000004,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
184,2014-11-19,United States,Monroe,Louisiana,71203,South,Technology,Accessories,29.0,2,0.0,7.25,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
185,2016-11-28,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,7.16,2,0.0,3.4368,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
186,2014-08-26,United States,Los Angeles,California,90032,West,Technology,Accessories,176.8,8,0.0,22.98400000000001,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
187,2016-07-16,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,37.224000000000004,3,0.2,3.7224000000000004,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
188,2016-07-16,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,20.016000000000002,3,0.2,6.254999999999996,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
189,2015-10-12,United States,New York City,New York,10035,East,Furniture,Bookcases,899.1360000000001,4,0.2,112.39199999999991,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
190,2015-10-12,United States,New York City,New York,10035,East,Technology,Phones,71.76,6,0.0,20.092800000000004,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
191,2015-10-12,United States,New York City,New York,10035,East,Office Supplies,Paper,51.84,8,0.0,24.883200000000002,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
192,2015-10-12,United States,New York City,New York,10035,East,Furniture,Bookcases,626.3520000000001,3,0.2,46.97640000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
193,2015-10-12,United States,New York City,New York,10035,East,Office Supplies,Art,19.9,5,0.0,6.566999999999998,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
194,2015-10-31,United States,Redlands,California,92374,West,Office Supplies,Envelopes,14.280000000000001,7,0.0,6.711599999999999,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
195,2014-03-21,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,7.408,2,0.2,1.2037999999999995,2014Q1,1.0,0.7301742116794772,6.101728844531366,Chuck Magee
196,2014-03-21,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,6.048,3,0.2,1.5876000000000006,2014Q1,1.0,0.7301742116794772,6.101728844531366,Chuck Magee
197,2017-11-06,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,46.26,3,0.0,12.0276,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
198,2017-07-06,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,2.9460000000000006,2,0.7,-2.2585999999999995,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
199,2017-07-06,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,16.056,3,0.2,5.8203000000000005,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
200,2017-06-24,United States,Akron,Ohio,44312,East,Office Supplies,Paper,21.744000000000003,3,0.2,6.794999999999999,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
201,2014-08-03,United States,Denver,Colorado,80219,West,Furniture,Tables,218.75,2,0.5,-161.875,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
202,2014-08-03,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,2.6,1,0.2,0.29249999999999987,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
203,2017-12-17,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,66.28399999999999,2,0.8,-178.9668,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
204,2017-06-03,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,35.168000000000006,7,0.2,9.671200000000002,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
205,2017-12-09,United States,Whittier,California,90604,West,Technology,Phones,444.76800000000003,4,0.2,44.476800000000026,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
206,2017-12-01,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,83.92,4,0.0,5.874399999999994,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
207,2017-12-01,United States,Saginaw,Michigan,48601,Central,Technology,Phones,131.98,2,0.0,35.634600000000006,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
208,2017-12-01,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,15.92,4,0.0,7.4824,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
209,2017-12-01,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,52.29,9,0.0,16.209899999999998,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
210,2017-12-01,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,91.99,1,0.0,3.6795999999999935,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
211,2015-02-09,United States,Dallas,Texas,75220,Central,Technology,Accessories,20.8,2,0.2,6.499999999999999,2015Q1,1.0,0.8889961572435575,6.236691207500815,Kelly Williams
212,2015-01-02,United States,Medina,Ohio,44256,East,Office Supplies,Labels,23.680000000000003,2,0.2,8.879999999999999,2015Q1,1.0,0.8889961572435575,6.236691207500815,Chuck Magee
213,2015-01-02,United States,Medina,Ohio,44256,East,Furniture,Bookcases,452.45,5,0.5,-244.32300000000006,2015Q1,1.0,0.8889961572435575,6.236691207500815,Chuck Magee
214,2015-01-02,United States,Medina,Ohio,44256,East,Technology,Phones,62.982,3,0.4,-14.695800000000006,2015Q1,1.0,0.8889961572435575,6.236691207500815,Chuck Magee
215,2015-01-02,United States,Medina,Ohio,44256,East,Technology,Machines,1188.0000000000002,9,0.7,-950.4000000000001,2015Q1,1.0,0.8889961572435575,6.236691207500815,Chuck Magee
216,2015-01-02,United States,Medina,Ohio,44256,East,Technology,Accessories,89.584,2,0.2,4.479200000000006,2015Q1,1.0,0.8889961572435575,6.236691207500815,Chuck Magee
217,2016-10-28,United States,Los Angeles,California,90032,West,Office Supplies,Storage,93.06,6,0.0,26.056800000000003,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
218,2016-10-28,United States,Los Angeles,California,90032,West,Technology,Phones,302.376,3,0.2,22.678200000000018,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
219,2015-12-24,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,5.5840000000000005,2,0.2,1.8147999999999997,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
220,2015-12-24,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,22.704000000000004,6,0.2,8.2302,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
221,2015-12-24,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,19.776000000000003,4,0.7,-13.843199999999996,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
222,2015-12-24,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,72.704,4,0.2,19.084800000000005,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
223,2015-12-24,United States,Dublin,Ohio,43017,East,Technology,Machines,479.98800000000006,4,0.7,-383.9904,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
224,2015-12-24,United States,Dublin,Ohio,43017,East,Office Supplies,Art,27.168000000000003,2,0.2,2.7168,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
225,2015-08-09,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,2.2,1,0.0,0.9680000000000002,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
226,2015-08-09,United States,Detroit,Michigan,48227,Central,Furniture,Tables,622.4499999999999,5,0.0,136.939,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
227,2015-08-09,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,21.98,1,0.0,0.21979999999999933,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
228,2015-02-28,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,161.568,2,0.2,-28.27440000000002,2015Q1,1.0,0.8889961572435575,6.236691207500815,Cassandra Brandow
229,2015-02-28,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,389.696,8,0.2,43.84079999999997,2015Q1,1.0,0.8889961572435575,6.236691207500815,Cassandra Brandow
230,2014-09-13,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,18.648000000000003,7,0.7,-12.431999999999999,2014Q3,1.0,0.7547542679840827,6.165513471970506,Cassandra Brandow
231,2017-04-07,United States,Tampa,Florida,33614,South,Furniture,Tables,233.86,2,0.45,-102.04800000000003,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
232,2017-04-07,United States,Tampa,Florida,33614,South,Furniture,Tables,620.6145000000001,3,0.45,-248.24579999999992,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
233,2017-04-07,United States,Tampa,Florida,33614,South,Office Supplies,Binders,5.328000000000001,2,0.7,-3.5519999999999996,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
234,2017-04-07,United States,Tampa,Florida,33614,South,Furniture,Furnishings,258.072,3,0.2,0.0,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
235,2017-04-07,United States,Tampa,Florida,33614,South,Technology,Accessories,617.9760000000001,3,0.2,-7.724700000000098,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
236,2017-11-12,United States,Santa Clara,California,95051,West,Office Supplies,Paper,10.56,2,0.0,4.752,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
237,2016-06-04,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,25.920000000000005,5,0.2,9.396,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
238,2016-06-04,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,419.68000000000006,5,0.6,-356.72799999999995,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
239,2016-06-04,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,11.688,3,0.6,-4.6751999999999985,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
240,2016-06-04,United States,Chicago,Illinois,60610,Central,Technology,Phones,31.983999999999998,2,0.2,11.194399999999998,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
241,2016-06-04,United States,Chicago,Illinois,60610,Central,Furniture,Tables,177.225,5,0.5,-120.51299999999998,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
242,2016-06-04,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,4.0440000000000005,3,0.6,-2.8307999999999995,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
243,2016-06-04,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,7.408,2,0.2,1.2037999999999995,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
244,2014-06-01,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,2001.8600000000001,7,0.0,580.5393999999999,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
245,2014-06-01,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,166.72,2,0.0,41.68000000000001,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
246,2014-06-01,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,47.88,6,0.0,23.94,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
247,2014-06-01,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,1503.25,5,0.0,496.07249999999993,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
248,2014-06-01,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,25.92,4,0.0,12.441600000000001,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
249,2016-12-10,United States,San Francisco,California,94109,West,Furniture,Chairs,321.568,2,0.2,28.137200000000007,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
250,2016-09-11,United States,San Diego,California,92037,West,Office Supplies,Paper,7.61,1,0.0,3.5766999999999998,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
251,2016-09-11,United States,San Diego,California,92037,West,Technology,Accessories,3347.37,13,0.0,636.0002999999997,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
252,2016-12-10,United States,New York City,New York,10024,East,Office Supplies,Storage,80.58,6,0.0,22.562400000000004,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
253,2016-12-10,United States,New York City,New York,10024,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
